decision_id,occurrence_id,unit_id,semantic_unit_id,source_term_or_construction,intended_sense,chosen_rendering,recording_mode,confidence,provisional,review_priority,please_double_check_question,source_path,source_file_sha256,source_line_status,source_line_start,source_line_end,source_byte_status,source_byte_start,source_byte_end_exclusive,source_column_start,source_column_end_exclusive,source_span_sha256,source_excerpt,target_path,target_file_sha256,target_line_status,target_line_start,target_line_end,target_byte_status,target_byte_start,target_byte_end_exclusive,target_column_start,target_column_end_exclusive,target_span_sha256,target_excerpt,reader_status,reader_artifact_filename,reader_artifact_sha256,reader_profile,printed_page,assembled_pdf_page,reader_provenance_or_reason,evidence_refs
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0125-00013-0072-R1,OLP-0125,OLP-0125:legacy-term:0178:target-L13-C72:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/axiomatic-deduction/identity.tex,424d98f16806276deeb9cc0c5e0d1f70d25dd2026f0fe25f03d65d1cde1d69e1,available,14,14,available,329,334,1,6 (end exclusive),0acbf84757d057b4eaf593501359e26e0504de13993d6d08f8a383e97bdec5cd,axiom schemas. The definition of !!{derivation} and $\Proves$ remains,source/locale/tr/content/first-order-logic/axiomatic-deduction/identity.tex,b6749f9a52745905270468e4ea75889c97fcf55ca2f16bebcf47d5d54a3f3e2d,available,13,13,available,326,333,72,79 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,$\eq$ simgesini kullanan !!{derivation}s elde etmek için yalnızca yeni aksiyom,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 358 (printed 357); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/axiomatic-deduction/identity.tex"",""bytes"":1412,""sha256"":""b6749f9a52745905270468e4ea75889c97fcf55ca2f16bebcf47d5d54a3f3e2d""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0168-00050-0058-R1,OLP-0168,OLP-0168:legacy-term:0178:target-L50-C58:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/introduction.tex,56518e9cb660f5393a035d369656023c1e2301db8eb220c642131a14a5cdc8d8,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/introduction.tex,4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0,available,50,50,available,2229,2236,58,65 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,mantıksal olgular şunlardır. $\Gamma$ bir kuram için bir aksiyom,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 250 (printed 249); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/introduction.tex"",""bytes"":5344,""sha256"":""4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0168-00053-0011-R1,OLP-0168,OLP-0168:legacy-term:0178:target-L53-C11:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/introduction.tex,56518e9cb660f5393a035d369656023c1e2301db8eb220c642131a14a5cdc8d8,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/introduction.tex,4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0,available,53,53,available,2308,2315,11,18 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,\item Bir aksiyom sisteminin amaçlanan bir !!{structure}s sınıfını ne,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 250 (printed 249); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/introduction.tex"",""bytes"":5344,""sha256"":""4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0168-00055-0057-R1,OLP-0168,OLP-0168:legacy-term:0178:target-L55-C57:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/introduction.tex,56518e9cb660f5393a035d369656023c1e2301db8eb220c642131a14a5cdc8d8,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/introduction.tex,4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0,available,55,55,available,2502,2509,57,64 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,!!{structure}s sınıfıyla ilgileniyorsak bu sınıfı bir aksiyom,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 250 (printed 249); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/introduction.tex"",""bytes"":5344,""sha256"":""4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0168-00072-0064-R1,OLP-0168,OLP-0168:legacy-term:0178:target-L72-C64:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/introduction.tex,56518e9cb660f5393a035d369656023c1e2301db8eb220c642131a14a5cdc8d8,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/introduction.tex,4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0,available,72,72,available,3578,3585,64,71 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,istediğimiz bazı temel kavramlarla başlar ve bu yasaları bir aksiyom,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 250 (printed 249); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/introduction.tex"",""bytes"":5344,""sha256"":""4471ab4fe8f3324809acbc55c3cd56f64693cd2230bd902dfb06c39f739230f0""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0170-00023-0063-R1,OLP-0170,OLP-0170:legacy-term:0178:target-L23-C63:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/theories.tex,0d47cc25cb7555009033f6dd8131beddfe7a36d514989154d241d98c3ae92536,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/theories.tex,c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261,available,23,23,available,661,668,63,70 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,ifadelerini tam olarak yakalar: Her katı doğrusal sıralama bu aksiyom,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 252 (printed 251); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/theories.tex"",""bytes"":6402,""sha256"":""c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0170-00055-0051-R1,OLP-0170,OLP-0170:legacy-term:0178:target-L55-C51:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/theories.tex,0d47cc25cb7555009033f6dd8131beddfe7a36d514989154d241d98c3ae92536,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/theories.tex,c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261,available,55,55,available,1958,1965,51,58 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,Son biçimde sonsuz sayıda tümce bulunduğu için bu aksiyom sistemi,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 252 (printed 251); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/theories.tex"",""bytes"":6402,""sha256"":""c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0170-00059-0005-R1,OLP-0170,OLP-0170:legacy-term:0178:target-L59-C5:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/theories.tex,0d47cc25cb7555009033f6dd8131beddfe7a36d514989154d241d98c3ae92536,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/theories.tex,c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261,available,59,59,available,2122,2129,5,12 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,"Son aksiyom,~$<$ bağıntısının \emph{açık bir tanımıdır}.",pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 252 (printed 251); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/theories.tex"",""bytes"":6402,""sha256"":""c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0170-00070-0047-R1,OLP-0170,OLP-0170:legacy-term:0178:target-L70-C47:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/theories.tex,0d47cc25cb7555009033f6dd8131beddfe7a36d514989154d241d98c3ae92536,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/theories.tex,c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261,available,70,70,available,2698,2705,47,54 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,"Aşağıdaki sistem, saf kümeler kuramı için bir aksiyom sistemi olarak",pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 252 (printed 251); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/theories.tex"",""bytes"":6402,""sha256"":""c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261""}]"
OLP-TR-TERM-0178,OLP-TR-TERM-0178-O-0170-00083-0009-R1,OLP-0170,OLP-0170:legacy-term:0178:target-L83-C9:render-1,axiom / axiom schema,Historical terminology-ledger scope: axiomatic derivation; no narrower sense is inferred automatically.,aksiyom / aksiyom şeması,retrospective,medium,true,high,Please double-check whether “aksiyom / aksiyom şeması” is the best Turkish rendering of “axiom / axiom schema” in axiomatic derivation. / “axiom / axiom schema” için axiomatic derivation bağlamında “aksiyom / aksiyom şeması” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/models-theories/theories.tex,0d47cc25cb7555009033f6dd8131beddfe7a36d514989154d241d98c3ae92536,pending,,,pending,,,,,,Unpaired source term: axiom / axiom schema,source/locale/tr/content/first-order-logic/models-theories/theories.tex,c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261,available,83,83,available,3222,3229,9,16 (end exclusive),8026d4edf095466249997805af84b150ad1225d7348802f4016f0e794aa12ef0,Birinci aksiyom hiç !!{element}s bulunmayan bir kümenin var olduğunu,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Proven module render instance 1 starts on physical page 252 (printed 251); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/models-theories/theories.tex"",""bytes"":6402,""sha256"":""c74bb7033a7c14ab6bba3ee3568175b9ce4977e370a0402eb500fee866be5261""}]"
